,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,booking_date
66935,City Hotel,1,156,2017,4,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0,Canceled,2016-11-21,2017-04-26,2016-11-21
66936,City Hotel,1,156,2017,4,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0,Canceled,2016-11-21,2017-04-26,2016-11-21
66937,City Hotel,1,156,2017,4,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0,Canceled,2016-11-21,2017-04-26,2016-11-21
66938,City Hotel,1,96,2017,4,17,26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,130.0,0,0,Canceled,2017-01-20,2017-04-26,2017-01-20
66939,City Hotel,1,96,2017,4,17,26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29.0,,0,Transient,130.0,0,0,Canceled,2017-01-20,2017-04-26,2017-01-20
66940,City Hotel,1,88,2017,4,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,170.0,,0,Transient,140.0,0,0,Canceled,2017-02-17,2017-04-26,2017-01-28
66941,City Hotel,1,88,2017,4,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,170.0,,0,Transient,140.0,0,0,Canceled,2017-02-17,2017-04-26,2017-01-28
66942,City Hotel,1,156,2017,4,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0,Canceled,2016-11-21,2017-04-26,2016-11-21
66943,City Hotel,1,156,2017,4,17,26,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,100.0,0,0,Canceled,2016-11-21,2017-04-26,2016-11-21
66944,City Hotel,1,170,2017,4,17,26,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,2,Canceled,2016-12-26,2017-04-26,2016-11-07
66945,City Hotel,1,242,2017,4,17,26,0,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,126.9,0,2,Canceled,2016-11-14,2017-04-26,2016-08-27
66946,City Hotel,1,83,2017,4,17,26,0,4,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,101.25,0,0,Canceled,2017-02-03,2017-04-26,2017-02-02
66947,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66948,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.95,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66949,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.95,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66950,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66951,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,190.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66952,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66953,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66954,City Hotel,1,110,2017,4,17,26,1,4,3,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66955,City Hotel,1,110,2017,4,17,26,1,4,3,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66956,City Hotel,1,110,2017,4,17,26,1,4,3,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66957,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66958,City Hotel,1,110,2017,4,17,26,1,4,3,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66959,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.95,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66960,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66961,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66962,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.95,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66963,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,190.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66964,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,136.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66965,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66966,City Hotel,1,110,2017,4,17,26,1,4,2,1.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66967,City Hotel,1,110,2017,4,17,26,1,4,2,0.0,0,SC,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2017-01-06,2017-04-26,2017-01-06
66968,City Hotel,1,151,2017,4,17,26,2,4,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.5,0,0,Canceled,2017-01-01,2017-04-26,2016-11-26
66969,City Hotel,1,109,2017,4,17,26,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.86,0,0,Canceled,2017-04-24,2017-04-26,2017-01-07
66970,City Hotel,1,294,2017,4,17,26,2,6,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,2,Canceled,2017-04-19,2017-04-26,2016-07-06
66971,City Hotel,1,1,2017,4,17,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,166.5,0,2,Canceled,2017-04-27,2017-04-27,2017-04-26
66972,City Hotel,1,22,2017,4,17,27,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,,0,Transient,84.0,0,0,Canceled,2017-04-05,2017-04-27,2017-04-05
66973,City Hotel,1,43,2017,4,17,27,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,174.0,0,1,No-Show,2017-04-27,2017-04-27,2017-03-15
66974,City Hotel,1,19,2017,4,17,27,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,290.0,,0,Group,95.0,0,0,Canceled,2017-04-08,2017-04-27,2017-04-08
66975,City Hotel,1,43,2017,4,17,27,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,174.0,0,1,No-Show,2017-04-27,2017-04-27,2017-03-15
66976,City Hotel,1,86,2017,4,17,27,0,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Canceled,2017-01-31,2017-04-27,2017-01-31
66977,City Hotel,1,58,2017,4,17,27,0,2,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,108.0,0,0,Canceled,2017-03-04,2017-04-27,2017-02-28
66978,City Hotel,1,96,2017,4,17,27,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Canceled,2017-02-22,2017-04-27,2017-01-21
66979,City Hotel,1,29,2017,4,17,27,0,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,91.2,0,0,No-Show,2017-04-27,2017-04-27,2017-03-29
66980,City Hotel,1,268,2017,4,17,27,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,84.55,0,1,Canceled,2017-01-28,2017-04-27,2016-08-02
66981,City Hotel,1,33,2017,4,17,27,0,2,2,0.0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.0,0,2,Canceled,2017-04-21,2017-04-27,2017-03-25
66982,City Hotel,1,30,2017,4,17,27,0,2,2,0.0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.0,0,0,Canceled,2017-04-01,2017-04-27,2017-03-28
66983,City Hotel,1,10,2017,4,17,27,0,2,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,260.0,0,0,Canceled,2017-04-17,2017-04-27,2017-04-17
66984,City Hotel,1,284,2017,4,17,27,0,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.4,0,0,Canceled,2016-07-31,2017-04-27,2016-07-17
66985,City Hotel,1,112,2017,4,17,27,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,153.0,0,0,Canceled,2017-01-15,2017-04-27,2017-01-05
66986,City Hotel,1,316,2017,4,17,27,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2016-06-17,2017-04-27,2016-06-15
66987,City Hotel,1,25,2017,4,17,27,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,1,Canceled,2017-04-02,2017-04-27,2017-04-02
66988,City Hotel,1,27,2017,4,17,27,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,0,Canceled,2017-04-01,2017-04-27,2017-03-31
66989,City Hotel,1,284,2017,4,17,27,0,3,1,1.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2016-07-31,2017-04-27,2016-07-17
66990,City Hotel,1,284,2017,4,17,27,0,3,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,1,Canceled,2017-02-19,2017-04-27,2016-07-17
66991,City Hotel,1,112,2017,4,17,27,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,153.0,0,0,Canceled,2017-01-15,2017-04-27,2017-01-05
66992,City Hotel,1,170,2017,4,17,27,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,0,Canceled,2016-11-08,2017-04-27,2016-11-08
66993,City Hotel,1,284,2017,4,17,27,0,3,1,1.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,126.0,0,0,Canceled,2016-07-31,2017-04-27,2016-07-17
66994,City Hotel,1,109,2017,4,17,27,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,2,Canceled,2017-01-19,2017-04-27,2017-01-08
66995,City Hotel,1,284,2017,4,17,27,0,3,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.4,0,0,Canceled,2016-07-31,2017-04-27,2016-07-17
66996,City Hotel,1,316,2017,4,17,27,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2016-06-17,2017-04-27,2016-06-15
66997,City Hotel,1,316,2017,4,17,27,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.4,0,0,Canceled,2016-06-17,2017-04-27,2016-06-15
66998,City Hotel,1,20,2017,4,17,27,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,115.0,0,0,Canceled,2017-04-09,2017-04-27,2017-04-07
66999,City Hotel,1,316,2017,4,17,27,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2016-06-17,2017-04-27,2016-06-15
67000,City Hotel,1,316,2017,4,17,27,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.4,0,0,Canceled,2016-06-17,2017-04-27,2016-06-15
67001,City Hotel,1,25,2017,4,17,27,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,1,Canceled,2017-04-03,2017-04-27,2017-04-02
67002,City Hotel,1,316,2017,4,17,27,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.4,0,0,Canceled,2016-06-17,2017-04-27,2016-06-15
67003,City Hotel,1,99,2017,4,17,27,0,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Canceled,2017-02-14,2017-04-27,2017-01-18
67004,City Hotel,1,24,2017,4,17,27,0,3,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,115.0,0,0,Canceled,2017-04-19,2017-04-27,2017-04-03
67005,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67006,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67007,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67008,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67009,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67010,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67011,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67012,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67013,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67014,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67015,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67016,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67017,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67018,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67019,City Hotel,1,179,2017,4,17,27,1,3,2,0.0,0,BB,HKG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,3,Canceled,2016-11-18,2017-04-27,2016-10-30
67020,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67021,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67022,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67023,City Hotel,1,165,2017,4,17,27,1,3,3,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,151.5,0,2,Canceled,2016-12-19,2017-04-27,2016-11-13
67024,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67025,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67026,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67027,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67028,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67029,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67030,City Hotel,1,286,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,175,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2016-07-15
67031,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67032,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67033,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67034,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67035,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67036,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67037,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67038,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67039,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67040,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67041,City Hotel,1,151,2017,4,17,27,2,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.8,0,0,Canceled,2016-11-28,2017-04-27,2016-11-27
67042,City Hotel,1,287,2017,4,17,27,2,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,99.0,0,0,Canceled,2016-07-15,2017-04-27,2016-07-14
67043,City Hotel,1,108,2017,4,17,27,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.8,0,0,Canceled,2017-01-25,2017-04-27,2017-01-09
67044,City Hotel,1,232,2017,4,17,27,2,3,0,2.0,0,BB,POL,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,,0,Transient,103.05,0,3,Canceled,2017-04-07,2017-04-27,2016-09-07
67045,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67046,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27,2017-01-06
67047,City Hotel,1,233,2017,4,17,27,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,,0,Transient,103.05,0,3,Canceled,2017-04-07,2017-04-27,2016-09-06
67048,City Hotel,1,16,2017,4,17,27,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,126.65,0,1,Canceled,2017-04-20,2017-04-27,2017-04-11
67049,City Hotel,1,233,2017,4,17,27,2,3,3,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.4,0,0,Canceled,2016-09-06,2017-04-27,2016-09-06
67050,City Hotel,1,112,2017,4,17,28,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,0,Canceled,2017-04-10,2017-04-28,2017-01-06
67051,City Hotel,1,2,2017,4,17,28,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,290.0,,0,Transient,144.0,0,2,Canceled,2017-04-27,2017-04-28,2017-04-26
67052,City Hotel,1,78,2017,4,17,28,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,108.0,0,0,Canceled,2017-04-24,2017-04-28,2017-02-09
