,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date,booking_date
21279,Resort Hotel,0,0,2016,3,13,23,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-03-24,2016-03-23,2016-03-23
21280,Resort Hotel,0,28,2016,2,8,20,2,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Transient,40.5,0,0,Check-Out,2016-02-25,2016-02-20,2016-01-23
21281,Resort Hotel,0,0,2016,2,9,22,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,0,Check-Out,2016-02-25,2016-02-22,2016-02-22
21282,Resort Hotel,0,1,2016,2,9,24,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,15.0,,0,Transient,25.0,1,0,Check-Out,2016-02-25,2016-02-24,2016-02-23
21283,Resort Hotel,0,0,2016,2,9,23,0,2,1,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,E,E,0,No Deposit,15.0,,0,Transient,0.0,0,0,Check-Out,2016-02-25,2016-02-23,2016-02-23
21284,Resort Hotel,0,0,2016,2,9,23,0,2,1,0.0,0,BB,PRT,Complementary,TA/TO,0,0,0,E,E,0,No Deposit,15.0,,0,Transient,0.0,0,0,Check-Out,2016-02-25,2016-02-23,2016-02-23
21285,Resort Hotel,0,0,2016,2,9,24,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-02-25,2016-02-24,2016-02-24
21286,Resort Hotel,0,6,2016,2,9,24,0,1,1,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,43.0,0,0,Check-Out,2016-02-25,2016-02-24,2016-02-18
21287,Resort Hotel,0,6,2016,2,9,24,0,1,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,54.0,1,1,Check-Out,2016-02-25,2016-02-24,2016-02-18
21288,Resort Hotel,0,0,2016,2,8,20,2,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-25,2016-02-20,2016-02-20
21289,Resort Hotel,0,14,2016,2,9,22,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,26.1,0,0,Check-Out,2016-02-25,2016-02-22,2016-02-08
21290,Resort Hotel,0,0,2016,2,9,22,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,60.0,0,2,Check-Out,2016-02-25,2016-02-22,2016-02-22
21291,Resort Hotel,0,0,2016,2,9,22,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,60.0,0,2,Check-Out,2016-02-25,2016-02-22,2016-02-22
21292,Resort Hotel,0,0,2016,2,9,24,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0,Transient,36.96,0,1,Check-Out,2016-02-25,2016-02-24,2016-02-24
21293,Resort Hotel,0,10,2016,2,9,25,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Group,58.0,0,1,Check-Out,2016-02-29,2016-02-25,2016-02-15
21294,Resort Hotel,0,0,2016,2,9,24,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0,Transient,36.96,0,1,Check-Out,2016-02-25,2016-02-24,2016-02-24
21295,Resort Hotel,0,0,2016,2,9,24,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0,Transient,36.96,0,1,Check-Out,2016-02-25,2016-02-24,2016-02-24
21296,Resort Hotel,0,10,2016,2,9,25,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Group,58.0,0,1,Check-Out,2016-02-29,2016-02-25,2016-02-15
21297,Resort Hotel,0,0,2016,2,9,24,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,241.0,,0,Transient,36.96,1,1,Check-Out,2016-02-25,2016-02-24,2016-02-24
21298,Resort Hotel,0,6,2016,2,9,21,2,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,171.0,,0,Transient,47.0,0,0,Check-Out,2016-02-25,2016-02-21,2016-02-15
21299,Resort Hotel,0,12,2016,2,9,24,0,1,2,0.0,1,BB,ARG,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196.0,,0,Transient,36.0,1,1,Check-Out,2016-02-25,2016-02-24,2016-02-12
21300,Resort Hotel,0,0,2016,2,9,24,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-02-25,2016-02-24,2016-02-24
21301,Resort Hotel,0,14,2016,2,9,22,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,26.1,0,0,Check-Out,2016-02-25,2016-02-22,2016-02-08
21302,Resort Hotel,0,14,2016,2,9,22,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,28.1,0,0,Check-Out,2016-02-25,2016-02-22,2016-02-08
21303,Resort Hotel,0,14,2016,2,9,22,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,26.1,0,0,Check-Out,2016-02-25,2016-02-22,2016-02-08
21304,Resort Hotel,0,3,2016,2,9,25,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,,0,Transient,0.0,0,2,Check-Out,2016-02-25,2016-02-25,2016-02-22
21305,Resort Hotel,0,0,2016,2,9,25,0,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,0,A,E,0,No Deposit,,287.0,0,Transient,0.0,0,0,Check-Out,2016-02-25,2016-02-25,2016-02-25
21306,Resort Hotel,0,7,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,192.0,0,Transient,33.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-18
21307,Resort Hotel,0,0,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,40.0,1,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21308,Resort Hotel,0,0,2016,3,12,15,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,,,0,Transient,46.0,1,0,Check-Out,2016-03-16,2016-03-15,2016-03-15
21309,Resort Hotel,0,0,2017,2,6,8,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,2,A,D,0,No Deposit,,,0,Transient,50.0,1,0,Check-Out,2017-02-09,2017-02-08,2017-02-08
21310,Resort Hotel,0,0,2017,2,8,21,0,1,1,0.0,0,BB,PRT,Corporate,Direct,1,0,3,A,A,0,No Deposit,,255.0,0,Transient,38.5,1,0,Check-Out,2017-02-22,2017-02-21,2017-02-21
21311,Resort Hotel,0,0,2016,2,9,25,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,1,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21312,Resort Hotel,0,0,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,40.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21313,Resort Hotel,0,0,2016,4,18,28,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,,,0,Transient,50.4,1,0,Check-Out,2016-04-29,2016-04-28,2016-04-28
21314,Resort Hotel,0,0,2016,12,51,13,0,1,1,0.0,0,BB,PRT,Online TA,Direct,1,0,2,A,A,0,No Deposit,240.0,,0,Transient,43.0,1,0,Check-Out,2016-12-14,2016-12-13,2016-12-13
21315,Resort Hotel,0,0,2017,2,7,15,0,1,1,0.0,0,BB,PRT,Online TA,Direct,1,0,3,A,D,1,No Deposit,240.0,,0,Transient,60.0,0,0,Check-Out,2017-02-16,2017-02-15,2017-02-15
21316,Resort Hotel,0,0,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,40.0,1,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21317,Resort Hotel,0,0,2016,2,9,22,1,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,46.5,1,0,Check-Out,2016-02-26,2016-02-22,2016-02-22
21318,Resort Hotel,0,0,2016,3,11,11,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,1,No Deposit,,,0,Transient,50.0,1,0,Check-Out,2016-03-12,2016-03-11,2016-03-11
21319,Resort Hotel,0,42,2016,2,9,24,0,2,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,76.0,0,0,Check-Out,2016-02-26,2016-02-24,2016-01-13
21320,Resort Hotel,0,0,2016,2,9,23,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,34.4,0,0,Check-Out,2016-02-26,2016-02-23,2016-02-23
21321,Resort Hotel,0,19,2016,2,9,21,2,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,64.0,1,0,Check-Out,2016-02-26,2016-02-21,2016-02-02
21322,Resort Hotel,0,0,2016,2,9,23,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,34.4,0,0,Check-Out,2016-02-26,2016-02-23,2016-02-23
21323,Resort Hotel,0,0,2016,2,10,29,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,A,0,No Deposit,5.0,,0,Transient,34.4,0,1,Check-Out,2016-03-04,2016-02-29,2016-02-29
21324,Resort Hotel,0,2,2016,2,9,25,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-23
21325,Resort Hotel,0,0,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,55.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21326,Resort Hotel,0,0,2016,2,9,22,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,34.4,0,0,Check-Out,2016-02-26,2016-02-22,2016-02-22
21327,Resort Hotel,0,0,2016,2,9,22,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,34.4,0,0,Check-Out,2016-02-26,2016-02-22,2016-02-22
21328,Resort Hotel,0,32,2016,2,9,21,2,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Transient,40.5,0,0,Check-Out,2016-02-26,2016-02-21,2016-01-20
21329,Resort Hotel,0,0,2016,2,9,25,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,127.0,,0,Transient,34.4,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21330,Resort Hotel,0,35,2016,2,9,24,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,86.0,0,Transient,38.0,0,0,Check-Out,2016-02-26,2016-02-24,2016-01-20
21331,Resort Hotel,0,8,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,92.0,0,Transient,30.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-17
21332,Resort Hotel,0,8,2017,4,14,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,511.0,0,Transient,45.0,0,0,Check-Out,2017-04-07,2017-04-06,2017-03-29
21333,Resort Hotel,0,8,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,92.0,0,Transient,30.0,1,0,Check-Out,2016-02-26,2016-02-25,2016-02-17
21334,Resort Hotel,0,8,2017,4,14,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,511.0,0,Transient,45.0,0,0,Check-Out,2017-04-07,2017-04-06,2017-03-29
21335,Resort Hotel,0,0,2016,2,9,25,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21336,Resort Hotel,0,5,2016,2,9,22,1,3,2,1.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,,0,Transient,87.0,1,1,Check-Out,2016-02-26,2016-02-22,2016-02-17
21337,Resort Hotel,0,9,2016,2,9,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,82.0,0,Transient,30.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-16
21338,Resort Hotel,0,4,2017,3,11,13,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,82.0,0,Transient,35.0,0,0,Check-Out,2017-03-14,2017-03-13,2017-03-09
21339,Resort Hotel,0,2,2016,2,9,25,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241.0,,0,Transient,36.96,0,1,Check-Out,2016-02-26,2016-02-25,2016-02-23
21340,Resort Hotel,0,8,2016,2,8,18,2,6,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,241.0,,0,Transient,75.26,1,2,Check-Out,2016-02-26,2016-02-18,2016-02-10
21341,Resort Hotel,0,0,2016,2,9,23,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,,384.0,0,Transient-Party,30.0,0,0,Check-Out,2016-02-26,2016-02-23,2016-02-23
21342,Resort Hotel,0,0,2016,4,15,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,384.0,,0,Transient,42.0,0,0,Check-Out,2016-04-06,2016-04-05,2016-04-05
21343,Resort Hotel,0,0,2016,4,16,11,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,2,No Deposit,,384.0,0,Transient-Party,42.0,0,0,Check-Out,2016-04-13,2016-04-11,2016-04-11
21344,Resort Hotel,0,0,2016,4,18,26,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,C,1,No Deposit,,384.0,0,Transient,42.0,0,0,Check-Out,2016-04-29,2016-04-26,2016-04-26
21345,Resort Hotel,0,0,2016,2,9,23,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,I,1,No Deposit,,384.0,0,Transient-Party,31.67,0,0,Check-Out,2016-02-26,2016-02-23,2016-02-23
21346,Resort Hotel,0,13,2016,2,9,26,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,,0,Transient,35.0,0,1,Check-Out,2016-02-27,2016-02-26,2016-02-13
21347,Resort Hotel,0,0,2016,4,15,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,384.0,,0,Transient,42.0,0,1,Check-Out,2016-04-06,2016-04-05,2016-04-05
21348,Resort Hotel,0,0,2016,4,16,11,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,,384.0,0,Transient-Party,42.0,0,1,Check-Out,2016-04-13,2016-04-11,2016-04-11
21349,Resort Hotel,0,0,2016,4,18,26,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,C,0,No Deposit,,384.0,0,Transient,42.0,0,1,Check-Out,2016-04-29,2016-04-26,2016-04-26
21350,Resort Hotel,0,0,2016,2,9,25,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,65.0,0,0,Check-Out,2016-02-26,2016-02-25,2016-02-25
21351,Resort Hotel,0,30,2016,2,8,20,2,5,2,0.0,1,BB,GBR,Direct,Direct,0,0,0,A,E,1,No Deposit,,,0,Transient,48.0,0,1,Check-Out,2016-02-27,2016-02-20,2016-01-21
21352,Resort Hotel,0,93,2016,2,9,26,2,7,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,B,1,No Deposit,314.0,,0,Transient,22.5,0,0,Check-Out,2016-03-06,2016-02-26,2015-11-25
21353,Resort Hotel,0,0,2016,2,9,24,0,3,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,250.0,,0,Transient,98.67,1,2,Check-Out,2016-02-27,2016-02-24,2016-02-24
21354,Resort Hotel,0,0,2016,2,9,26,0,1,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,E,A,0,No Deposit,,,0,Transient,50.0,0,0,Check-Out,2016-02-27,2016-02-26,2016-02-26
21355,Resort Hotel,0,47,2016,2,8,20,2,5,2,0.0,0,FB,DEU,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,95.0,,0,Transient,91.0,0,0,Check-Out,2016-02-27,2016-02-20,2016-01-04
21356,Resort Hotel,0,1,2016,2,9,24,0,3,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,29.0,0,0,Check-Out,2016-02-27,2016-02-24,2016-02-23
21357,Resort Hotel,0,2,2016,2,9,25,0,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,46.0,1,1,Check-Out,2016-02-27,2016-02-25,2016-02-23
21358,Resort Hotel,0,1,2016,4,18,26,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,,,0,Transient,56.0,1,1,Check-Out,2016-04-27,2016-04-26,2016-04-25
21359,Resort Hotel,0,33,2016,2,9,27,0,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,177.0,,0,Transient,0.0,0,2,Check-Out,2016-02-27,2016-02-27,2016-01-25
21360,Resort Hotel,0,4,2016,2,9,26,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,29.0,0,1,Check-Out,2016-02-27,2016-02-26,2016-02-22
21361,Resort Hotel,0,12,2016,2,9,21,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,64.0,1,1,Check-Out,2016-02-27,2016-02-21,2016-02-09
21362,Resort Hotel,0,22,2016,2,8,20,2,5,1,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,43.43,0,0,Check-Out,2016-02-27,2016-02-20,2016-01-29
21363,Resort Hotel,0,11,2016,2,9,26,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,60.0,0,0,Check-Out,2016-02-27,2016-02-26,2016-02-15
21364,Resort Hotel,0,40,2016,2,8,20,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,115.0,,0,Transient,40.79,0,0,Check-Out,2016-02-27,2016-02-20,2016-01-11
21365,Resort Hotel,0,3,2016,2,9,26,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,330.0,,0,Transient-Party,40.0,0,0,Check-Out,2016-02-27,2016-02-26,2016-02-23
21366,Resort Hotel,0,0,2016,2,9,26,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-27,2016-02-26,2016-02-26
21367,Resort Hotel,0,2,2016,2,9,26,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-27,2016-02-26,2016-02-24
21368,Resort Hotel,0,3,2016,2,9,26,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,45.0,0,0,Check-Out,2016-02-27,2016-02-26,2016-02-23
21369,Resort Hotel,0,3,2016,2,9,26,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient-Party,40.0,0,0,Check-Out,2016-02-27,2016-02-26,2016-02-23
21370,Resort Hotel,0,4,2016,2,9,24,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,115.0,,0,Transient,28.1,0,0,Check-Out,2016-02-28,2016-02-24,2016-02-20
21371,Resort Hotel,0,45,2016,2,8,18,2,8,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,2.0,,0,Contract,58.0,0,0,Check-Out,2016-02-28,2016-02-18,2016-01-04
21372,Resort Hotel,0,10,2016,2,9,25,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,242.0,,0,Transient-Party,48.0,0,1,Check-Out,2016-02-29,2016-02-25,2016-02-15
21373,Resort Hotel,0,73,2016,2,7,7,6,15,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,2.0,,0,Contract,65.0,0,0,Check-Out,2016-02-28,2016-02-07,2015-11-26
21374,Resort Hotel,0,10,2016,2,9,25,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,,0,Transient-Party,58.0,0,1,Check-Out,2016-02-28,2016-02-25,2016-02-15
21375,Resort Hotel,0,0,2016,2,9,27,0,1,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,146.0,1,0,Check-Out,2016-02-28,2016-02-27,2016-02-27
21376,Resort Hotel,0,41,2016,2,9,25,0,3,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,95.0,,0,Transient,38.0,0,0,Check-Out,2016-02-28,2016-02-25,2016-01-15
21377,Resort Hotel,0,0,2016,2,9,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,45.0,0,0,Check-Out,2016-02-28,2016-02-27,2016-02-27
21378,Resort Hotel,0,18,2016,2,9,27,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,,0,Transient,60.0,0,0,Check-Out,2016-02-28,2016-02-27,2016-02-09
21379,Resort Hotel,0,1,2016,2,9,26,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,30.0,0,0,Check-Out,2016-02-28,2016-02-26,2016-02-25
21380,Resort Hotel,0,4,2016,2,9,26,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,1,Check-Out,2016-02-28,2016-02-26,2016-02-22
21381,Resort Hotel,0,2,2016,2,9,27,0,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,C,G,0,No Deposit,,,0,Transient,65.0,0,1,Check-Out,2016-02-28,2016-02-27,2016-02-25
21382,Resort Hotel,0,1,2016,2,9,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,50.0,0,1,Check-Out,2016-02-28,2016-02-27,2016-02-26
21383,Resort Hotel,0,30,2016,2,9,26,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0,2,Check-Out,2016-02-28,2016-02-26,2016-01-27
21384,Resort Hotel,0,1,2016,2,9,27,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,50.0,0,1,Check-Out,2016-02-28,2016-02-27,2016-02-26
21385,Resort Hotel,0,3,2016,2,9,27,0,1,3,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,108.0,0,1,Check-Out,2016-02-28,2016-02-27,2016-02-24
21386,Resort Hotel,0,7,2016,2,9,26,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,101.0,1,0,Check-Out,2016-02-28,2016-02-26,2016-02-19
21387,Resort Hotel,0,9,2016,2,9,27,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,68.0,0,1,Check-Out,2016-02-28,2016-02-27,2016-02-18
21388,Resort Hotel,0,48,2016,2,9,23,0,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient,30.0,0,0,Check-Out,2016-02-28,2016-02-23,2016-01-06
21389,Resort Hotel,0,3,2016,2,9,27,0,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,95.0,0,2,Check-Out,2016-02-28,2016-02-27,2016-02-24
21390,Resort Hotel,0,3,2016,2,9,27,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,95.0,0,2,Check-Out,2016-02-28,2016-02-27,2016-02-24
21391,Resort Hotel,0,10,2016,2,9,27,0,1,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,141.0,0,0,Check-Out,2016-02-28,2016-02-27,2016-02-17
21392,Resort Hotel,0,0,2016,3,10,4,0,1,2,0.0,0,BB,FIN,Online TA,TA/TO,1,0,1,D,D,0,No Deposit,240.0,,0,Transient,58.0,0,0,Check-Out,2016-03-05,2016-03-04,2016-03-04
21393,Resort Hotel,0,41,2016,2,9,24,0,4,2,2.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,,0,Transient,46.5,0,0,Check-Out,2016-02-28,2016-02-24,2016-01-14
21394,Resort Hotel,0,23,2016,2,9,26,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0,1,Check-Out,2016-02-28,2016-02-26,2016-02-03
